ID_Zindi,Date,ID,LAT,LON,Precipitation,LST,AAI,CloudFraction,NO2_strat,NO2_total,NO2_trop,TropopausePressure,GT_NO2
ID_NEZ0JI,16-05-19,TV01,45.88973369,12.30712448,0.0,,-1.066353945,0.432608944,6.82e-05,9.68e-05,,22153.54287,18.0
ID_9CSIKX,16-05-19,TV02,45.67172072,12.23780698,0.0,,-0.134781465,0.609098375,6.94e-05,0.00011,,22181.19883,26.0
ID_68WZ2L,16-05-19,VE01,45.6290925,12.59068235,0.0,,-1.167535543,0.068068705,7.06e-05,9.64e-05,2.58e-05,22165.30426,27.0
ID_GNGPZ4,16-05-19,VR02,45.18262647,11.31051146,0.0,297.38,-1.236169696,0.241433233,6.36e-05,9.53e-05,,19305.58678,13.0
ID_X6UTPN,16-05-19,X10038,45.61924378,8.756970445,0.0,297.78,-1.707323334,0.088850078,5.64e-05,0.000139,8.28e-05,19235.98344,7.433333333
ID_4GS1O5,16-05-19,X10167,45.01687782,11.07609463,0.0,303.42,-1.313053001,0.140826872,6.25e-05,0.0001,3.75e-05,19291.91449,8.075
ID_2XE874,16-05-19,X12017,45.15046887,9.930596472,0.0,,-1.286970139,0.032965295,5.97e-05,0.000107,4.72e-05,19305.86429,8.025
ID_UB6ANC,16-05-19,X20034,45.10276628,8.904174528,0.0,303.44,-0.784935889,0.0453266,5.81e-05,0.000116,5.78e-05,19282.47738,12.825
ID_NDMIRV,16-05-19,X5520,45.52655087,8.736496578,0.0,304.76,-1.770921946,0.045513526,5.62e-05,0.000145,8.85e-05,19246.23827,4.175
ID_PRAY4O,16-05-19,X5548,45.2819562,8.988562727,0.0,296.3,-1.4285169,0.036862971,5.81e-05,0.00014,8.19e-05,19284.04873,9.225
ID_KP2U6P,16-05-19,X5554,45.54851736,8.847321929,0.0,301.16,-1.821297169,0.134859353,5.68e-05,0.000143,,19246.54984,15.225
ID_G45VO8,16-05-19,X5950,45.27848755,10.00620239,0.0,302.42,-1.128486276,0.0,5.91e-05,0.000118,5.84e-05,19307.84271,6.575
ID_TEH75Q,16-05-19,X6685,45.1946761,9.164638301,0.0,,-1.424234271,0.127175853,5.88e-05,0.000169,0.00011,19292.62594,12.775
ID_PKFTYG,16-05-19,X6871,45.14526013,10.80332595,0.0,298.56,-1.593394279,0.011944984,6.08e-05,0.000121,6.02e-05,19297.51191,14.8
ID_NF4TWS,16-05-19,X9802,45.16056833,10.79556411,0.0,300.2,-1.505758762,0.041584648,6.05e-05,0.000124,6.36e-05,19301.72565,16.075
ID_BUSB8S,16-05-19,X9928,45.14254063,10.04383616,0.0,298.86,-1.301014066,0.012835423,5.96e-05,0.00011,5.09e-05,19304.257,15.875
ID_V4I4HU,17-05-19,PD04,45.37100479,11.84082978,0.0,301.54,-1.267217159,0.015559092,5.77e-05,9.77e-05,4e-05,19299.91542,20.0
ID_348HJ7,17-05-19,RO02,45.10407489,11.55324086,0.0,,-1.547089992,0.063068455,5.75e-05,0.000106,4.87e-05,19294.30858,7.0
ID_7VDK5T,17-05-19,TV01,45.88973369,12.30712448,0.0,,-2.128313662,0.291608272,5.77e-05,0.000108,,19258.017,16.0
ID_HPUJJF,17-05-19,TV02,45.67172072,12.23780698,0.0,,-1.811105643,0.147217238,5.85e-05,9.76e-05,3.94e-05,19282.32538,26.0
ID_67TEAN,17-05-19,VE01,45.6290925,12.59068235,0.0,,-1.807142019,0.218144476,5.98e-05,9.73e-05,,19273.08208,26.0
ID_7AN2HV,17-05-19,VR02,45.18262647,11.31051146,0.0,,-1.554588914,0.083658643,5.71e-05,9.78e-05,4.07e-05,19300.10631,8.0
ID_MUSA7C,17-05-19,X10038,45.61924378,8.756970445,0.0,,-1.324137449,0.725142837,5.33e-05,0.000108,,19231.18951,13.625
ID_NYGBSH,17-05-19,X12017,45.15046887,9.930596472,0.0,,-2.150707245,0.169780105,5.65e-05,9.05e-05,,19300.50363,9.625
ID_6LGISM,17-05-19,X20034,45.10276628,8.904174528,0.0,,-1.808886766,0.455079406,5.38e-05,0.000113,,19276.88558,17.95
ID_QJLDUS,17-05-19,X5520,45.52655087,8.736496578,0.0,,-1.119901896,0.764252067,5.31e-05,0.000123,,19245.99586,9.8
ID_OY2JFZ,17-05-19,X5548,45.2819562,8.988562727,0.0,,-2.065324976,0.373863766,5.4e-05,9.54e-05,,19279.90302,10.2
ID_5A2RX6,17-05-19,X5554,45.54851736,8.847321929,0.0,,-1.278809547,0.748590469,5.36e-05,0.000129,,19241.79871,20.3
ID_1LVFGU,17-05-19,X5950,45.27848755,10.00620239,0.0,296.1,-1.948734283,0.103359774,5.7e-05,8.5e-05,2.81e-05,19303.028,3.15
ID_AAKQ49,17-05-19,X6685,45.1946761,9.164638301,0.0,,-1.626232682,0.517498947,5.45e-05,0.000122,,19285.66707,13.525
ID_Y25L39,17-05-19,X9928,45.14254063,10.04383616,0.0,,-2.007068157,0.289619327,5.67e-05,8.8e-05,,19298.62512,11.425
ID_DIWW8W,18-05-19,PD04,45.37100479,11.84082978,0.0,,-1.088925004,0.988953054,5.49e-05,0.000126,,22195.0394,14.0
ID_QCH1WG,18-05-19,RO02,45.10407489,11.55324086,0.0,,-0.703799784,0.962970674,5.49e-05,0.00012,,22179.69234,6.0
ID_DH048F,18-05-19,TV01,45.88973369,12.30712448,0.0,,-0.929166079,0.942039311,5.59e-05,0.000109,,22133.57809,19.0
ID_MMTHRC,18-05-19,TV02,45.67172072,12.23780698,21.21692467,,-1.184786411,0.882731179,5.56e-05,0.000119,,22162.10914,21.0
ID_U3VVS6,18-05-19,VE01,45.6290925,12.59068235,0.0,,-1.409174551,0.816225445,5.61e-05,9.38e-05,,22146.68384,27.0
ID_AH0D5P,18-05-19,VR02,45.18262647,11.31051146,0.0,,-0.655302345,0.944023828,5.48e-05,0.000136,,22192.70994,8.0
ID_YDMAH8,18-05-19,X10038,45.61924378,8.756970445,0.0,,-0.868368894,0.917162716,5.94e-05,8.96e-05,,22072.22953,11.7
ID_D15PR4,18-05-19,X12017,45.15046887,9.930596472,18.96409035,,-1.199364682,0.99959633,5.69e-05,0.000148,,22193.4907,11.25
ID_JBMN9Y,18-05-19,X20034,45.10276628,8.904174528,0.0,,-0.34728493,0.947984872,5.85e-05,0.000104,,22154.63027,24.3
ID_A7P07S,18-05-19,X5548,45.2819562,8.988562727,0.0,,-0.853888958,0.906748787,5.91e-05,0.000113,,22158.29651,19.475
ID_KU3PD0,18-05-19,X5554,45.54851736,8.847321929,0.0,,-0.618207932,0.915727913,5.95e-05,9.69e-05,,22100.89252,20.8
ID_AN3UUH,18-05-19,X5950,45.27848755,10.00620239,0.0,,-0.582141221,0.939602733,5.71e-05,0.000102,,22198.99529,6.125
ID_32K66A,18-05-19,X6685,45.1946761,9.164638301,0.0,,-0.671731477,0.954175252,5.72e-05,0.000113,,22172.09239,21.975
ID_TZCF8V,18-05-19,X9928,45.14254063,10.04383616,0.0,,-1.06930995,0.968572497,5.68e-05,0.000144,,22190.36666,22.275
ID_03CG7H,19-05-19,PD04,45.37100479,11.84082978,0.0,,-0.761636133,0.899113395,6.08e-05,8.43e-05,,22184.03744,14.0
ID_IDBWNJ,19-05-19,RO02,45.10407489,11.55324086,14.85269451,,-0.849825258,0.918774764,6.05e-05,9.98e-05,,22172.6016,2.0
ID_A4ZYS0,19-05-19,TV01,45.88973369,12.30712448,0.0,,-1.172089815,0.86324057,5.92e-05,7.32e-05,,19249.1404,11.0
ID_UOE9SL,19-05-19,TV02,45.67172072,12.23780698,0.0,,-0.913635522,0.849232882,5.97e-05,7.92e-05,,19267.94289,12.0
ID_X5ZVH7,19-05-19,VE01,45.6290925,12.59068235,0.0,,-0.923967171,0.858882699,6.03e-05,8.02e-05,,19260.08515,18.0
ID_P7U1LQ,19-05-19,VR02,45.18262647,11.31051146,0.0,,-0.798292011,0.806750655,5.96e-05,0.000112,,22186.55678,8.0
ID_PE1VGU,19-05-19,X10038,45.61924378,8.756970445,0.0,,-0.73185423,0.873485655,5.85e-05,0.000158,,22065.91112,9.8
ID_5E3RNL,19-05-19,X12017,45.15046887,9.930596472,0.0,,-0.825030446,0.963122189,5.71e-05,0.000143,,22189.73953,3.525
ID_VPDAR7,19-05-19,X20034,45.10276628,8.904174528,0.0,,-0.82517004,0.906445831,5.81e-05,0.00014,,22151.5176,14.025
ID_GGHHME,19-05-19,X5548,45.2819562,8.988562727,0.0,,-0.33238899,0.946763933,5.83e-05,0.000175,,22153.00581,9.425
ID_IJQVI1,19-05-19,X5554,45.54851736,8.847321929,0.0,,-1.038123027,0.778163721,5.84e-05,0.000187,,22094.49593,19.85
ID_20R12D,19-05-19,X5950,45.27848755,10.00620239,0.0,,-0.685317204,0.953890058,5.97e-05,0.000134,,22191.91812,2.175
ID_YE8T3K,19-05-19,X6685,45.1946761,9.164638301,0.0,,-0.139110342,0.916671395,5.98e-05,0.000151,,22168.87721,11.425
ID_MUMDPM,19-05-19,X9928,45.14254063,10.04383616,0.0,,-0.656234384,0.974523962,5.7e-05,0.000132,,22183.33957,13.225
ID_OQ89EL,20-05-19,PD04,45.37100479,11.84082978,13.86102486,,-0.928286195,0.832573563,5.53e-05,0.000143,,22188.86136,14.0
ID_37SDY1,20-05-19,RO02,45.10407489,11.55324086,0.0,,-1.06555699,0.820395164,5.49e-05,0.000106,,22181.76239,7.0
ID_10XU2I,20-05-19,TV01,45.88973369,12.30712448,0.0,,-0.86128515,0.990051061,5.59e-05,0.000164,,22123.99955,23.0
ID_XCDYI6,20-05-19,TV02,45.67172072,12.23780698,0.0,,-0.713321418,0.908277035,5.59e-05,0.000148,,22153.1444,20.0
ID_TALN6O,20-05-19,VE01,45.6290925,12.59068235,0.0,,-1.051840127,0.830674529,5.67e-05,0.000123,,22140.27082,23.0
ID_EXXXIN,20-05-19,VR02,45.18262647,11.31051146,0.0,,-0.829332242,0.879349241,5.45e-05,0.000152,,22192.88171,9.0
ID_WB9GPA,20-05-19,X10038,45.61924378,8.756970445,18.76368332,,-0.859639466,0.857272685,5.56e-05,0.000127,,22081.29977,8.95
ID_5JZQ0I,20-05-19,X10167,45.01687782,11.07609463,0.0,,-1.25288137,0.70752628,5.49e-05,0.000113,,22172.26834,5.825
ID_DZ6MYT,20-05-19,X12017,45.15046887,9.930596472,0.0,,-0.602845371,0.963155985,5.64e-05,0.00011,,22197.38364,8.0
ID_4V60F2,20-05-19,X20034,45.10276628,8.904174528,0.0,,-1.065228105,0.650526941,5.68e-05,0.000121,,22155.11804,9.275
ID_S7KQHP,20-05-19,X5520,45.52655087,8.736496578,0.0,,-0.688047647,0.888877928,5.55e-05,0.000123,,22095.98998,8.85
ID_WFAY56,20-05-19,X5548,45.2819562,8.988562727,0.0,,-1.009130239,0.866075099,5.44e-05,0.000114,,22154.13768,10.075
ID_B7DII0,20-05-19,X5554,45.54851736,8.847321929,0.0,,-0.748725057,0.881505847,5.58e-05,0.000127,,22099.96043,16.4
ID_RRER0G,20-05-19,X5950,45.27848755,10.00620239,27.76700211,,-0.842881799,0.912313163,5.63e-05,0.000112,,22198.35093,2.175
ID_44ELVT,20-05-19,X6685,45.1946761,9.164638301,0.0,,-0.581564903,0.911759913,5.67e-05,9.5e-05,,22179.0058,19.575
ID_4LDUNI,20-05-19,X6871,45.14526013,10.80332595,0.0,,-1.075965524,0.621861577,5.57e-05,0.000139,,22185.54122,15.775
ID_363BBO,20-05-19,X9802,45.16056833,10.79556411,26.39432335,,-1.075965524,0.621861577,5.57e-05,0.000139,,22185.54122,13.225
ID_BJOKM7,20-05-19,X9928,45.14254063,10.04383616,0.0,,-0.72817426,0.919194317,5.63e-05,0.000109,,22191.61559,15.975
ID_R7L3FB,21-05-19,PD04,45.37100479,11.84082978,12.29053974,,-0.7540344,0.633701205,5.79e-05,0.000147,,19297.65197,19.0
ID_9OSFJM,21-05-19,RO02,45.10407489,11.55324086,12.4589777,,-1.236181378,0.413015485,5.8e-05,0.000113,,19290.91823,9.0
ID_2OY09P,21-05-19,TV01,45.88973369,12.30712448,10.98297119,,-0.636023521,0.755174696,5.82e-05,9.66e-05,,22123.28315,15.0
ID_KR79TT,21-05-19,TV02,45.67172072,12.23780698,6.668641567,,-0.852668903,0.772078793,5.85e-05,0.000136,,22166.72805,22.0
ID_SQJO68,21-05-19,VE01,45.6290925,12.59068235,14.47605038,,-0.477701783,0.800346792,5.79e-05,0.000184,,22157.68717,25.0
ID_X64ZIQ,21-05-19,VR02,45.18262647,11.31051146,17.40015221,,-0.683891714,0.507537901,5.85e-05,0.000108,,19298.5605,8.0
ID_1QNZ6Y,21-05-19,X10038,45.61924378,8.756970445,0.0,,-1.166231275,0.060023073,5.84e-05,9.65e-05,3.81e-05,22086.37743,6.7
ID_SI15QJ,21-05-19,X10167,45.01687782,11.07609463,12.87739086,,-1.375460386,0.305425048,5.9e-05,0.000108,,19285.79666,6.925
ID_EGN4MQ,21-05-19,X12017,45.15046887,9.930596472,18.63839912,,-1.382555271,0.095926333,6.26e-05,8.96e-05,2.7e-05,22206.91852,6.0
ID_XY2V0L,21-05-19,X20034,45.10276628,8.904174528,0.0,301.92,-0.770103203,0.0,6.07e-05,0.000114,5.33e-05,22164.13818,6.7
ID_A6FSVO,21-05-19,X5520,45.52655087,8.736496578,0.0,300.78,-1.229225755,0.028060237,5.85e-05,0.000103,4.42e-05,22105.99884,9.175
ID_W0AWPJ,21-05-19,X5548,45.2819562,8.988562727,0.0,299.24,-1.203923464,0.0,6.08e-05,9.4e-05,3.32e-05,22170.05632,7.1
ID_YALIXC,21-05-19,X5554,45.54851736,8.847321929,0.0,300.16,-1.041447282,0.042625144,5.92e-05,9.66e-05,3.74e-05,22103.48853,14.85
ID_23LNBS,21-05-19,X5950,45.27848755,10.00620239,18.30378151,,-1.348574518,0.190811198,6.28e-05,8.55e-05,2.27e-05,22206.4103,4.575
ID_G24KYH,21-05-19,X6685,45.1946761,9.164638301,0.0,305.96,-0.896015167,0.016910521,6.16e-05,0.000104,4.26e-05,22182.28524,13.15
ID_SOARD1,21-05-19,X6871,45.14526013,10.80332595,17.02894783,,-0.785915136,0.375779271,5.98e-05,0.000105,,19291.71567,15.65
ID_SNQE2S,21-05-19,X9802,45.16056833,10.79556411,32.01888657,,-1.000415139,0.317872259,5.99e-05,0.000106,,19294.11732,14.275
ID_9N4W8J,21-05-19,X9928,45.14254063,10.04383616,23.94082642,,-1.283777502,0.080759059,6.1e-05,9.11e-05,3.01e-05,19297.45084,11.06666667
ID_OT6ZJX,22-05-19,PD04,45.37100479,11.84082978,0.0,,-1.575466703,0.327338861,5.69e-05,0.000106,,19309.65686,17.0
ID_FVNO2N,22-05-19,RO02,45.10407489,11.55324086,0.0,300.56,-1.673761418,0.138056552,5.68e-05,9.49e-05,3.81e-05,19301.40141,8.0
ID_QBGK2M,22-05-19,TV01,45.88973369,12.30712448,0.0,,-0.851536442,0.609395367,5.9e-05,8.84e-05,,19268.12998,14.0
ID_XQL1RF,22-05-19,TV02,45.67172072,12.23780698,0.0,,-0.893503785,0.482643515,5.88e-05,9.38e-05,,19290.50693,23.0
ID_WU3DUM,22-05-19,VE01,45.6290925,12.59068235,0.0,,-1.035855263,0.451651784,5.99e-05,8.22e-05,,19280.68981,30.0
ID_JN2JYB,22-05-19,VR02,45.18262647,11.31051146,0.0,,-1.683075547,0.136182293,5.71e-05,8.19e-05,2.49e-05,19308.05613,5.0
ID_M74K97,22-05-19,X10038,45.61924378,8.756970445,3.995546818,301.16,-1.268224359,0.020252282,5.78e-05,0.000126,6.79e-05,19234.63026,6.45
ID_F3KPYF,22-05-19,X10167,45.01687782,11.07609463,0.0,288.56,-1.591870395,0.145734113,5.83e-05,8.41e-05,2.57e-05,19294.92431,5.775
ID_AQQKLM,22-05-19,X12017,45.15046887,9.930596472,9.319199562,301.82,-1.444737434,0.0,5.99e-05,0.00011,4.96e-05,19311.06689,5.0
ID_AIPGYF,22-05-19,X20034,45.10276628,8.904174528,0.0,304.48,-0.786276475,0.000111,5.85e-05,0.000111,5.22e-05,19289.94719,4.9
ID_D8XA07,22-05-19,X5520,45.52655087,8.736496578,0.0,304.54,-1.314180613,0.0122197,5.78e-05,0.000116,5.84e-05,19257.71861,8.675
ID_Y5BG2B,22-05-19,X5548,45.2819562,8.988562727,6.168388844,300.74,-1.113764957,0.0,5.86e-05,9.98e-05,4.11e-05,19286.07479,8.7
ID_3NFRD9,22-05-19,X5554,45.54851736,8.847321929,0.0,307.06,-1.096275091,0.030817226,5.81e-05,0.000112,5.37e-05,19257.07887,13.3
ID_FIDFY9,22-05-19,X5950,45.27848755,10.00620239,9.151890755,300.08,-1.637089026,0.041629347,6.05e-05,0.000102,3.99e-05,19311.86232,3.625
ID_BHAB5H,22-05-19,X6685,45.1946761,9.164638301,0.0,309.8,-1.036924879,0.021818602,5.89e-05,0.000115,5.65e-05,19299.64436,12.6
ID_8WCZ7V,22-05-19,X6871,45.14526013,10.80332595,0.0,296.9,-1.333333015,0.147260681,5.95e-05,8.5e-05,2.56e-05,19302.82279,16.025
ID_FATBXG,22-05-19,X9802,45.16056833,10.79556411,0.0,287.66,-1.250924787,0.16322074,5.96e-05,8.44e-05,2.56e-05,19304.99072,14.35
ID_0Y1F2E,22-05-19,X9928,45.14254063,10.04383616,23.94082642,,-1.524554425,0.135079829,6e-05,9.59e-05,3.6e-05,19308.33317,11.875
ID_GJ4V6A,23-05-19,PD04,45.37100479,11.84082978,0.0,303.26,-1.813478107,0.225641918,5.56e-05,0.000104,,16725.5256,16.0
ID_GO9M79,23-05-19,RO02,45.10407489,11.55324086,0.0,303.32,-1.994178011,0.066743911,5.5e-05,8.86e-05,3.36e-05,16722.34303,7.0
ID_YDFUFK,23-05-19,TV01,45.88973369,12.30712448,0.0,307.5,-2.095846064,0.090229346,5.72e-05,8.94e-05,3.27e-05,19273.62219,14.0
ID_2EGFC2,23-05-19,TV02,45.67172072,12.23780698,0.0,306.3,-1.533602031,0.1935836,5.79e-05,9.35e-05,,19289.91724,18.0
ID_KJL7MK,23-05-19,VE01,45.6290925,12.59068235,0.0,,-1.535503782,0.01784019,5.85e-05,9.62e-05,3.77e-05,19283.94115,30.0
ID_KQ7PG8,23-05-19,VR02,45.18262647,11.31051146,0.0,295.98,-1.787127733,0.075424798,5.5e-05,7.67e-05,2.17e-05,16725.14959,9.0
ID_YJRZWF,23-05-19,X10038,45.61924378,8.756970445,0.0,302.92,-1.501002942,0.053101967,5.12e-05,0.000112,6.07e-05,16689.95836,10.0
ID_JNOGEJ,23-05-19,X10167,45.01687782,11.07609463,0.0,304.24,-1.941368103,0.034425087,5.53e-05,9.74e-05,4.22e-05,16719.18101,4.85
ID_HJFVVY,23-05-19,X12017,45.15046887,9.930596472,0.0,304.42,-1.572105094,0.0,5.43e-05,0.000107,5.3e-05,16726.58483,8.225
ID_PSTG1G,23-05-19,X20034,45.10276628,8.904174528,0.0,307.0,-1.19739306,0.0,5.17e-05,0.000119,6.77e-05,16715.46627,8.2
ID_7BDFVM,23-05-19,X5520,45.52655087,8.736496578,0.0,305.1,-1.596306073,0.025808865,5.08e-05,0.000117,6.63e-05,16697.49734,9.025
ID_0WLPVA,23-05-19,X5548,45.2819562,8.988562727,0.0,299.14,-1.632845416,0.0,5.19e-05,9.58e-05,4.39e-05,16714.89848,7.3
ID_NQMXDF,23-05-19,X5554,45.54851736,8.847321929,0.0,305.22,-1.6162678,0.028810682,5.12e-05,0.000118,6.71e-05,16696.31048,14.325
ID_WRII38,23-05-19,X5950,45.27848755,10.00620239,0.0,302.94,-1.728070855,0.0,5.48e-05,0.000106,5.13e-05,16727.26757,2.65
ID_G38L5J,23-05-19,X6685,45.1946761,9.164638301,0.0,307.36,-1.404251376,0.014035425,5.24e-05,0.000104,5.13e-05,16719.66404,13.925
ID_VBJHDG,23-05-19,X6871,45.14526013,10.80332595,0.0,291.5,-1.873111248,0.040242773,5.55e-05,9.43e-05,3.88e-05,16723.19828,12.25
ID_C6C6O0,23-05-19,X9802,45.16056833,10.79556411,0.0,299.18,-1.873111248,0.040242773,5.55e-05,9.43e-05,3.88e-05,16723.19828,10.15
ID_OIVE2M,23-05-19,X9928,45.14254063,10.04383616,0.0,302.0,-1.627913475,0.0,5.47e-05,0.000122,6.75e-05,16725.02397,15.85
ID_OL2JAH,24-05-19,PD04,45.37100479,11.84082978,0.0,,-0.71560494,0.362581264,5.89e-05,9.57e-05,,16721.77508,18.0
ID_CMEOQ0,24-05-19,RO02,45.10407489,11.55324086,0.0,295.04,-1.685014617,0.147988274,5.86e-05,8.28e-05,2.41e-05,16719.88923,6.0
ID_W9VATN,24-05-19,TV02,45.67172072,12.23780698,0.0,,-1.24369888,0.218606271,5.98e-05,9.36e-05,,16711.72266,23.0
ID_FU95YT,24-05-19,VE01,45.6290925,12.59068235,0.0,,-1.924745917,0.064264707,5.92e-05,8.83e-05,2.91e-05,16707.73316,33.0
ID_P9728V,24-05-19,X10038,45.61924378,8.756970445,0.0,,-1.728015184,0.189156875,5.37e-05,0.000117,4.64e-05,16684.21201,9.125
ID_V7CPB6,24-05-19,X10167,45.01687782,11.07609463,0.0,302.82,-1.439310942,0.127004661,5.8e-05,8.53e-05,2.73e-05,16714.98622,2.475
ID_646XKW,24-05-19,X12017,45.15046887,9.930596472,0.0,305.96,-1.460882932,0.10046483,5.61e-05,0.000108,5.19e-05,16723.2775,10.2
ID_6ALIIL,24-05-19,X20034,45.10276628,8.904174528,0.0,,-1.312436134,0.155526888,5.54e-05,0.000109,5.28e-05,16710.07171,7.55
ID_QRUCKG,24-05-19,X5520,45.52655087,8.736496578,0.0,,-1.859758415,0.192671541,5.36e-05,0.00011,4.4e-05,16692.70153,12.475
ID_10CB1Q,24-05-19,X5548,45.2819562,8.988562727,0.0,,-1.442608923,0.158255078,5.49e-05,0.00011,3.82e-05,16710.4828,6.625
ID_N6935N,24-05-19,X5554,45.54851736,8.847321929,0.0,,-1.70190388,0.193016537,5.38e-05,0.00012,4.37e-05,16693.53783,17.75
ID_LKHMIO,24-05-19,X5950,45.27848755,10.00620239,0.0,306.42,-1.628371119,0.10304487,5.59e-05,0.000101,4.53e-05,16723.88035,6.975
ID_TH4VZK,24-05-19,X6685,45.1946761,9.164638301,0.0,,-1.388732114,0.145399198,5.54e-05,0.000106,4.76e-05,16716.21753,14.675
ID_O2OHIN,24-05-19,X9928,45.14254063,10.04383616,0.0,309.08,-1.462970235,0.088165681,5.62e-05,0.000105,4.86e-05,16722.12178,30.825
ID_UAFDE1,25-05-19,PD04,45.37100479,11.84082978,6.145269871,,-0.854380209,0.742458194,6.32e-05,0.000119,,16722.85813,20.0
ID_UU8QNH,25-05-19,RO02,45.10407489,11.55324086,6.22948885,,-1.540432632,0.337273449,6.27e-05,0.000103,,16719.46523,7.0
ID_4ZTDT2,25-05-19,TV02,45.67172072,12.23780698,6.668641567,,-1.584213221,0.168251215,6.35e-05,9.84e-05,3.96e-05,16711.89173,27.0
ID_HYZ57T,25-05-19,VE01,45.6290925,12.59068235,0.0,,-1.360200524,0.217956781,6.55e-05,0.000102,,16708.83665,33.0
ID_GXB2B7,25-05-19,X10038,45.61924378,8.756970445,0.0,297.68,-1.119546279,0.618096113,5.8e-05,0.000105,,17964.02101,9.95
ID_88CPH7,25-05-19,X12017,45.15046887,9.930596472,0.0,,-1.318830411,0.298510549,6.2e-05,0.000106,,18017.88107,5.725
ID_I3DEM0,25-05-19,X20034,45.10276628,8.904174528,0.0,,-1.360048619,0.175400908,6.2e-05,0.000119,5.51e-05,17998.90279,5.475
ID_WMLAH5,25-05-19,X5520,45.52655087,8.736496578,0.0,300.08,-1.449501737,0.49330242,5.85e-05,8.68e-05,,17970.61806,11.8
ID_ZGHH87,25-05-19,X5548,45.2819562,8.988562727,0.0,,-1.718738887,0.1371978,6.13e-05,0.000113,5.17e-05,18001.08568,9.175
ID_QYS3F0,25-05-19,X5554,45.54851736,8.847321929,0.0,299.84,-1.295781255,0.512137517,5.9e-05,8.72e-05,,17977.36978,18.825
ID_OOK58X,25-05-19,X5950,45.27848755,10.00620239,0.0,,-1.6902931,0.196385633,6.12e-05,0.000103,3.86e-05,18019.06198,6.075
ID_LA085I,25-05-19,X6685,45.1946761,9.164638301,13.48154449,,-1.547029078,0.203662477,6.21e-05,0.000114,3.78e-05,18008.40648,14.45
ID_AH9OLK,25-05-19,X9928,45.14254063,10.04383616,0.0,,-1.453258723,0.266703352,6.14e-05,0.000104,,18016.42568,11.125
ID_MO4MKE,26-05-19,PD04,45.37100479,11.84082978,0.0,,-1.190809131,0.249148905,6.74e-05,0.000101,,16722.65958,10.0
ID_K7ICNO,26-05-19,RO02,45.10407489,11.55324086,0.0,,-0.813382969,0.629414687,6.38e-05,0.000102,,16719.05805,5.0
ID_E7IHEG,26-05-19,TV02,45.67172072,12.23780698,0.0,,-1.42933315,0.082666736,6.8e-05,0.000101,3.32e-05,16713.26367,15.0
ID_MR9KNL,26-05-19,VE01,45.6290925,12.59068235,0.0,,-1.245818898,0.050489893,6.87e-05,9.07e-05,2.2e-05,16708.46651,29.0
ID_A8MU4W,26-05-19,X10038,45.61924378,8.756970445,0.0,,-0.702220321,0.689252198,5.93e-05,0.000107,,16684.86198,5.8
ID_ETM8SB,26-05-19,X10167,45.01687782,11.07609463,0.0,,-1.051094294,0.641097188,6.46e-05,0.000101,,16714.50408,0.275
ID_E26VQ1,26-05-19,X12017,45.15046887,9.930596472,0.0,,-0.795024574,0.693039715,6.41e-05,9.83e-05,,16723.04203,4.05
ID_MHLU9D,26-05-19,X20034,45.10276628,8.904174528,0.0,,-2.29422617,0.082900137,6.08e-05,9.19e-05,3.11e-05,16712.89118,12.825
ID_7XRV6T,26-05-19,X5520,45.52655087,8.736496578,0.0,,-0.495273918,0.741851032,6e-05,0.000111,,16696.2972,5.875
ID_VTEYD5,26-05-19,X5548,45.2819562,8.988562727,0.0,,-1.992666841,0.085240684,6.11e-05,9.6e-05,3.49e-05,16712.05812,7.45
ID_PQ795L,26-05-19,X5554,45.54851736,8.847321929,0.0,,-1.14205614,0.547348388,6.05e-05,0.000102,,16697.58268,11.15
ID_3FFHUN,26-05-19,X5950,45.27848755,10.00620239,0.0,,-1.120861579,0.574013581,6.5e-05,0.000105,,16724.9392,3.4
ID_3TLQ9F,26-05-19,X6685,45.1946761,9.164638301,0.0,,-1.385130763,0.334250776,6.16e-05,0.000105,,16717.16806,10.175
ID_7POMZQ,26-05-19,X9928,45.14254063,10.04383616,0.0,,-0.802590691,0.72881324,6.42e-05,9.85e-05,,16722.33171,11.05
ID_WKFD57,27-05-19,PD04,45.37100479,11.84082978,61.2624855,,-0.180738986,0.954738438,6.25e-05,0.000125,,16718.59523,13.0
ID_X6XZ3A,27-05-19,RO02,45.10407489,11.55324086,49.92449188,,-0.42303583,0.937580228,6.2e-05,0.000135,,16715.91379,5.0
ID_U04UQA,27-05-19,TV02,45.67172072,12.23780698,47.3780632,,-0.367394894,0.993881881,6.29e-05,8.85e-05,,16708.59444,18.0
ID_X6YRIV,27-05-19,VE01,45.6290925,12.59068235,47.6774826,,-0.383850127,0.984133601,6.38e-05,9.13e-05,,16704.11978,26.0
ID_BN3QDV,27-05-19,X10038,45.61924378,8.756970445,0.0,,,,,,,,12.925
ID_UFMRW2,27-05-19,X10167,45.01687782,11.07609463,39.28574371,,-0.107932564,0.913026145,6.15e-05,0.000116,,16710.66049,3.0
ID_27ULR6,27-05-19,X12017,45.15046887,9.930596472,18.70169258,,-0.014068783,0.92570331,6.08e-05,0.000165,,16719.2975,8.05
ID_UKLLC3,27-05-19,X20034,45.10276628,8.904174528,39.83020401,,,,,,,,12.8
ID_Q6DFTC,27-05-19,X5520,45.52655087,8.736496578,12.20457745,,,,,,,,8.9
